time,disp_y_top,h,react_y_top,stress_yy
0.61,-0.13786,0.28173695926618,-3.9255958751697,-0.30535949610591
0.62,-0.14012,0.28173695926618,-4.0005335262107,-0.31099639043132
0.63,-0.14238,0.28173695926618,-4.0716302779215,-0.31631923619688
0.64,-0.14464,0.28173695926618,-4.1401768488648,-0.32142982138307
0.65,-0.1469,0.28173695926618,-4.2070079405765,-0.32639527951557
0.66,-0.14916,0.28173695926618,-4.2714625063605,-0.33116326235173
0.67,-0.15142,0.28173695926618,-4.4871787499731,-0.34795143450203
0.68,-0.15368,0.28173695926618,-4.7304290529052,-0.36691506808909
0.69,-0.15594,0.28173695926618,-4.9665219420139,-0.38529088198695
0.7,-0.1582,0.28173695926618,-5.1971327716083,-0.40321275715049
0.71,-0.16046,0.28173695926618,-5.4209943858222,-0.42058148833974
0.72,-0.16272,0.28173695926618,-5.63724200672,-0.43732771391627
0.73,-0.16498,0.28173695926618,-5.8460850174393,-0.45346605662011
0.74,-0.16724,0.28173695926618,-6.0485300478822,-0.46907811179952
0.75,-0.1695,0.28173695926618,-6.2336352041119,-0.48330496823741
0.76,-0.17176,0.28173695926618,-6.4084480295666,-0.49669871732487
0.77,-0.17402,0.28173695926618,-6.5693736781368,-0.50897660519111
0.78,-0.17628,0.28173695926618,-6.7179835725983,-0.52026545993979
0.79,-0.17854,0.28173695926618,-6.8613382167524,-0.53112257109181
0.8,-0.1808,0.28173695926618,-6.9921698395787,-0.54097177030172
0.81,-0.18306,0.28173695926618,-7.1132233256197,-0.55002707884576
0.82,-0.18532,0.28173695926618,-7.2290818822984,-0.5586552188985
0.83,-0.18758,0.28173695926618,-7.3414929238274,-0.5669953294754
0.84,-0.18984,0.28173695926618,-7.4507540199353,-0.57507132547959
0.85,-0.1921,0.28173695926618,-7.5549742209353,-0.58273441979107
0.86,-0.19436,0.28173695926618,-7.6559263749292,-0.59012380752753
0.87,-0.19662,0.28173695926618,-7.7528639121042,-0.59717911250425
0.88,-0.19888,0.28173695926618,-7.8477141967119,-0.60405605968409
0.89,-0.20114,0.28173695926618,-7.9408028034009,-0.6107802651959
0.9,-0.2034,0.28173695926618,-8.0306426016684,-0.61723172305817
0.91,-0.20566,0.28173695926618,-8.1173526867329,-0.62342401703026
0.92,-0.20792,0.28173695926618,-8.2019329202537,-0.62943724847288
0.93,-0.21018,0.28173695926618,-8.2853409344584,-0.63534652009568
0.94,-0.21244,0.28173695926618,-8.3677846968888,-0.64116799598926
0.95,-0.2147,0.28173695926618,-8.4484481720866,-0.64683603039575
0.96,-0.21696,0.28173695926618,-8.5257639679548,-0.65222428854157
0.97,-0.21922,0.28173695926618,-8.6006630801732,-0.65740835579084
0.98,-0.22148,0.28173695926618,-8.7466601036926,-0.66824861053217
0.99,-0.22374,0.28173695926618,-9.1565950941057,-0.70008605395387
1,-0.226,0.28173695926618,-9.5565910266916,-0.73110728554747
1.01,-0.22148,0.28173695926618,-8.4564008589993,-0.64604027553616
1.02,-0.21696,0.28173695926618,-7.6712706990696,-0.58644509334824
1.03,-0.21244,0.28173695926618,-6.9615505239211,-0.53283831272577
