time,disp_y_top,h,react_y_top,stress_yy
0.84,-0.18984,0.15343116808001,-6.8847086020844,-0.53046002917681
0.85,-0.1921,0.15343116808001,-7.0018044369676,-0.5391790341355
0.86,-0.19436,0.15343116808001,-7.2874938265711,-0.56130419558221
0.87,-0.19662,0.15343116808001,-7.5654459725452,-0.58279361816822
0.88,-0.19888,0.15343116808001,-7.8325383058655,-0.60339895198795
0.89,-0.20114,0.15343116808001,-8.0908208465047,-0.62328103126624
0.9,-0.2034,0.15343116808001,-8.3297596218006,-0.64161101747035
0.91,-0.20566,0.15343116808001,-8.5558284370228,-0.65890230716374
0.92,-0.20792,0.15343116808001,-8.7594969713072,-0.67439996011014
0.93,-0.21018,0.15343116808001,-8.9365771655299,-0.68777590404248
0.94,-0.21244,0.15343116808001,-9.1016974402935,-0.70018726806536
0.95,-0.2147,0.15343116808001,-9.2567234741691,-0.71177990847193
0.96,-0.21696,0.15343116808001,-9.4032952427906,-0.72268332784296
0.97,-0.21922,0.15343116808001,-9.5434200385281,-0.73305722318077
0.98,-0.22148,0.15343116808001,-9.6782353596158,-0.74299249242506
0.99,-0.22374,0.15343116808001,-9.8067197865156,-0.75240745084883
1,-0.226,0.15343116808001,-9.9302485739814,-0.76141336470492
1.01,-0.22148,0.15343116808001,-9.0737779550357,-0.69630930421503
1.02,-0.21696,0.15343116808001,-8.2189543744571,-0.63114052797906
1.03,-0.21244,0.15343116808001,-7.3660480377165,-0.56592951831954
1.04,-0.20792,0.15343116808001,-6.5150574088492,-0.50067788593222
1.05,-0.2034,0.15343116808001,-5.6659841879346,-0.43538726620729
1.06,-0.19888,0.15343116808001,-4.8232988229816,-0.37041522584192
1.07,-0.19436,0.15343116808001,-4.070546595919,-0.312594171845
1.08,-0.18984,0.15343116808001,-3.4000175966824,-0.2613329817063
1.09,-0.18532,0.15343116808001,-2.7317505518835,-0.21009682083333
1.1,-0.1808,0.15343116808001,-2.0713406836534,-0.15932955556158
1.11,-0.17628,0.15343116808001,-1.463319878246,-0.1126267553189
1.12,-0.17176,0.15343116808001,-0.92255657671087,-0.071185302413074
1.13,-0.16724,0.15343116808001,-0.46728302580335,-0.036436752973882
1.14,-0.16272,0.15343116808001,-0.12240411017632,-0.010265762379305
1.15,-0.1582,0.15343116808001,-2.1236565279558e-08,-0.0010350233270068
1.16,-0.15368,0.15343116808001,-2.6280624777894e-13,-0.0010350122965974
1.17,-0.14916,0.15343116808001,2.1237398352982e-08,-0.001035001266428
1.18,-0.14464,0.15343116808001,7.514149079433e-13,-0.0010350122963531
1.19,-0.14012,0.15343116808001,-2.1235582124482e-08,-0.0010350233262782
1.2,-0.1356,0.15343116808001,-2.3246425028261e-13,-0.0010350123054095
1.21,-0.13108,0.15343116808001,2.1233221761668e-08,-0.0010350012923342
1.22,-0.12656,0.15343116808001,2.8113625590389e-13,-0.0010350123041489
1.23,-0.12204,0.15343116808001,-2.1231987796322e-08,-0.0010350233296594
1.24,-0.11752,0.15343116808001,-2.7272385670868e-13,-0.0010350123188915
1.25,-0.113,0.15343116808001,2.1232680093489e-08,-0.0010350013221497
1.26,-0.10848,0.15343116808001,1.5919831828536e-12,-0.0010350123152379
1.27,-0.10396,0.15343116808001,-2.1227789009811e-08,-0.0010350233338472
1.28,-0.09944,0.15343116808001,-2.4418939431809e-12,-0.0010350123442356
1.29,-0.09492,0.15343116808001,2.122289936498e-08,-0.0010350013819132
1.3,-0.0904,0.15343116808001,1.165095663786e-12,-0.0010350123444182
1.31,-0.08588,0.15343116808001,-2.1220010192876e-08,-0.0010350233528701
1.32,-0.08136,0.15343116808001,-2.4701265101542e-13,-0.0010350124001205
1.33,-0.07684,0.15343116808001,2.1218948834217e-08,-0.0010350015007344
1.34,-0.07232,0.15343116808001,7.095019220033e-13,-0.0010350124006951
1.35,-0.0678,0.15343116808001,-2.1219805433915e-08,-0.0010350234046087
1.36,-0.06328,0.15343116808001,5.3101776177188e-13,-0.001035012505004
1.37,-0.05876,0.15343116808001,2.1221015065284e-08,-0.0010350017080601
1.38,-0.05424,0.15343116808001,-1.2279260453493e-14,-0.0010350125087086
1.39,-0.04972,0.15343116808001,-2.1222410368922e-08,-0.0010350234987523
1.4,-0.0452,0.15343116808001,-6.6092799602105e-13,-0.0010350126961779
1.41,-0.04068,0.15343116808001,2.1223207592119e-08,-0.0010350020921818
1.42,-0.03616,0.15343116808001,-2.6912982984491e-13,-0.0010350127172308
1.43,-0.03164,0.15343116808001,-2.7880135198654e-14,-0.0010350126996231
1.44,-0.02712,0.15343116808001,2.4003790898312e-13,-0.0010350126820157
1.45,-0.0226,0.15343116808001,3.1545942548168e-12,-0.0010350128030011
1.46,-0.01808,0.15343116808001,3.4291597762992e-12,-0.0010350129766638
1.47,-0.01356,0.15343116808001,3.7396541534973e-12,-0.0010350131503264
1.48,-0.0090399999999995,0.15343116808001,6.6594443209943e-12,-0.0010350133239891
1.49,-0.0045199999999995,0.15343116808001,-4.7648212144532e-15,-0.001035013429637
1.5,0,0.15343116808001,-6.3843753146577e-15,-0.0010350127121286
