Depth 0,,,,,Depth 1,,,,,Depth 2,,,,,Depth 3,,,,,Depth 4,,,,,Depth 5,,,,,Depth 6,,,,,Depth 7,,,,,Depth 8,,,,,Depth 9,,,,,Depth 10,,,,,Depth 11,,,,,Depth 12,,,,,Depth 13,,,,,Depth 14,,,,,Depth 15,,,,,Depth 16,,,
2.08E-02,0.99019,145.47,3.3,,2.05E-02,9.52E-01,141.86,3.3,,1.98E-02,8.79E-01,134.47,3.3,,1.91E-02,8.10E-01,126.74,3.3,,1.85E-02,7.45E-01,119.92,3.3,,1.78E-02,6.82E-01,114.54,3.3,,1.72E-02,6.22E-01,109.11,3.3,,1.65E-02,5.66E-01,103.63,3.3,,1.62E-02,5.38E-01,100.86,3.3,,1.58E-02,5.12E-01,98.09,3.3,,1.55E-02,4.86E-01,95.291,3.3,,1.52E-02,4.61E-01,92.479,3.3,,1.49E-02,4.36E-01,89.65,3.3,,1.45E-02,4.13E-01,86.791,3.3,,1.68E-02,5.94E-01,106.37,3.3,,1.75E-02,6.52E-01,111.83,3.3,,1.82E-02,7.13E-01,117.24,3.3
2.14E-02,1.0654,152.26,3.4,,2.11E-02,1.02E+00,148.62,3.4,,2.04E-02,9.46E-01,141.21,3.4,,1.97E-02,8.71E-01,133.54,3.4,,1.90E-02,8.00E-01,125.56,3.4,,1.84E-02,7.33E-01,118.95,3.4,,1.77E-02,6.69E-01,113.4,3.4,,1.70E-02,6.08E-01,107.79,3.4,,1.67E-02,5.79E-01,104.97,3.4,,1.63E-02,5.51E-01,102.13,3.4,,1.60E-02,5.23E-01,99.272,3.4,,1.56E-02,4.96E-01,96.399,3.4,,1.53E-02,4.70E-01,93.513,3.4,,1.50E-02,4.44E-01,90.594,3.4,,1.73E-02,6.39E-01,110.6,3.4,,1.80E-02,7.01E-01,116.18,3.4,,1.87E-02,7.67E-01,121.71,3.4
2.21E-02,1.1441,158.93,3.5,,2.17E-02,1.10E+00,155.24,3.5,,2.10E-02,1.02E+00,147.77,3.5,,2.03E-02,9.34E-01,140.11,3.5,,1.96E-02,8.58E-01,132.17,3.5,,1.89E-02,7.86E-01,123.89,3.5,,1.82E-02,7.18E-01,117.66,3.5,,1.75E-02,6.53E-01,111.92,3.5,,1.72E-02,6.22E-01,109.04,3.5,,1.68E-02,5.91E-01,106.14,3.5,,1.65E-02,5.61E-01,103.22,3.5,,1.61E-02,5.33E-01,100.29,3.5,,1.58E-02,5.04E-01,97.339,3.5,,1.54E-02,4.77E-01,94.363,3.5,,1.79E-02,6.85E-01,114.79,3.5,,1.86E-02,7.52E-01,120.5,3.5,,1.93E-02,8.22E-01,128.07,3.5
2.27E-02,1.2263,165.5,3.6,,2.23E-02,1.18E+00,161.76,3.6,,2.16E-02,1.09E+00,154.2,3.6,,2.09E-02,1.00E+00,146.47,3.6,,2.02E-02,9.19E-01,138.55,3.6,,1.94E-02,8.41E-01,130.3,3.6,,1.87E-02,7.69E-01,121.89,3.6,,1.80E-02,6.99E-01,116.03,3.6,,1.76E-02,6.66E-01,113.08,3.6,,1.73E-02,6.33E-01,110.12,3.6,,1.69E-02,6.02E-01,107.14,3.6,,1.66E-02,5.71E-01,104.14,3.6,,1.62E-02,5.41E-01,101.13,3.6,,1.58E-02,5.12E-01,98.098,3.6,,1.84E-02,7.33E-01,118.96,3.6,,1.91E-02,8.04E-01,126.05,3.6,,1.98E-02,8.80E-01,134.49,3.6
2.33E-02,1.3117,171.99,3.7,,2.29E-02,1.26E+00,168.19,3.7,,2.22E-02,1.16E+00,160.52,3.7,,2.15E-02,1.07E+00,152.71,3.7,,2.07E-02,9.82E-01,144.74,3.7,,2.00E-02,8.99E-01,136.54,3.7,,1.92E-02,8.21E-01,127.96,3.7,,1.85E-02,7.47E-01,120.11,3.7,,1.81E-02,7.12E-01,117.09,3.7,,1.78E-02,6.77E-01,114.07,3.7,,1.74E-02,6.43E-01,111.03,3.7,,1.70E-02,6.10E-01,107.97,3.7,,1.67E-02,5.78E-01,104.9,3.7,,1.63E-02,5.47E-01,101.8,3.7,,1.89E-02,7.83E-01,123.54,3.7,,1.96E-02,8.59E-01,132.29,3.7,,2.04E-02,9.40E-01,140.69,3.7
2.39E-02,1.4005,178.41,3.8,,2.36E-02,1.35E+00,174.55,3.8,,2.28E-02,1.24E+00,166.76,3.8,,2.20E-02,1.14E+00,158.84,3.8,,2.13E-02,1.05E+00,150.8,3.8,,2.05E-02,9.59E-01,142.56,3.8,,1.98E-02,8.75E-01,134.05,3.8,,1.90E-02,7.96E-01,125.1,3.8,,1.86E-02,7.59E-01,121.08,3.8,,1.82E-02,7.22E-01,118,3.8,,1.79E-02,6.86E-01,114.89,3.8,,1.75E-02,6.51E-01,111.77,3.8,,1.71E-02,6.17E-01,108.64,3.8,,1.67E-02,5.84E-01,105.48,3.8,,1.94E-02,8.35E-01,129.61,3.8,,2.01E-02,9.17E-01,138.34,3.8,,2.09E-02,1.00E+00,146.72,3.8
2.46E-02,1.4925,184.75,3.9,,2.42E-02,1.44E+00,180.84,3.9,,2.34E-02,1.32E+00,172.93,3.9,,2.26E-02,1.22E+00,164.9,3.9,,2.18E-02,1.12E+00,156.75,3.9,,2.11E-02,1.02E+00,148.44,3.9,,2.03E-02,9.32E-01,139.92,3.9,,1.95E-02,8.48E-01,131.03,3.9,,1.91E-02,8.08E-01,126.42,3.9,,1.87E-02,7.69E-01,121.9,3.9,,1.83E-02,7.31E-01,118.73,3.9,,1.79E-02,6.94E-01,115.55,3.9,,1.76E-02,6.58E-01,112.35,3.9,,1.72E-02,6.23E-01,109.14,3.9,,1.99E-02,8.89E-01,135.53,3.9,,2.07E-02,9.77E-01,144.21,3.9,,2.15E-02,1.07E+00,152.63,3.9
2.52E-02,1.5879,191.07,4,,2.48E-02,1.53E+00,187.07,4,,2.40E-02,1.41E+00,179.04,4,,2.32E-02,1.30E+00,170.88,4,,2.24E-02,1.19E+00,162.62,4,,2.16E-02,1.09E+00,154.22,4,,2.08E-02,9.92E-01,145.64,4,,2.00E-02,9.01E-01,136.78,4,,1.96E-02,8.58E-01,132.2,4,,1.92E-02,8.17E-01,127.51,4,,1.88E-02,7.77E-01,122.72,4,,1.84E-02,7.38E-01,119.31,4,,1.80E-02,6.99E-01,116.05,4,,1.76E-02,6.62E-01,112.76,4,,2.04E-02,9.46E-01,141.25,4,,2.12E-02,1.04E+00,149.95,4,,2.20E-02,1.14E+00,158.45,4
2.58E-02,1.6866,197.34,4.1,,2.54E-02,1.62E+00,193.27,4.1,,2.46E-02,1.50E+00,185.07,4.1,,2.38E-02,1.38E+00,176.81,4.1,,2.30E-02,1.26E+00,168.43,4.1,,2.21E-02,1.16E+00,159.91,4.1,,2.13E-02,1.05E+00,151.25,4.1,,2.05E-02,9.57E-01,142.36,4.1,,2.01E-02,9.11E-01,137.8,4.1,,1.97E-02,8.67E-01,133.14,4.1,,1.93E-02,8.24E-01,128.34,4.1,,1.89E-02,7.83E-01,123.44,4.1,,1.85E-02,7.42E-01,119.72,4.1,,1.80E-02,7.03E-01,116.37,4.1,,2.09E-02,1.00E+00,146.83,4.1,,2.17E-02,1.10E+00,155.6,4.1,,2.26E-02,1.21E+00,164.2,4.1
2.65E-02,1.7883,203.58,4.2,,2.60E-02,1.72E+00,199.43,4.2,,2.52E-02,1.59E+00,191.09,4.2,,2.44E-02,1.46E+00,182.67,4.2,,2.35E-02,1.34E+00,174.17,4.2,,2.27E-02,1.23E+00,165.54,4.2,,2.18E-02,1.12E+00,156.78,4.2,,2.10E-02,1.02E+00,147.81,4.2,,2.06E-02,9.66E-01,143.24,4.2,,2.02E-02,9.19E-01,138.6,4.2,,1.97E-02,8.73E-01,133.84,4.2,,1.93E-02,8.29E-01,128.93,4.2,,1.89E-02,7.87E-01,123.93,4.2,,1.85E-02,7.45E-01,119.96,4.2,,2.14E-02,1.07E+00,152.32,4.2,,2.23E-02,1.17E+00,161.17,4.2,,2.31E-02,1.28E+00,169.88,4.2
2.71E-02,1.8933,209.78,4.3,,2.67E-02,1.82E+00,205.56,4.3,,2.58E-02,1.68E+00,197.07,4.3,,2.49E-02,1.55E+00,188.49,4.3,,2.41E-02,1.42E+00,179.86,4.3,,2.32E-02,1.30E+00,171.11,4.3,,2.24E-02,1.18E+00,162.23,4.3,,2.15E-02,1.08E+00,153.17,4.3,,2.11E-02,1.02E+00,148.57,4.3,,2.06E-02,9.73E-01,143.91,4.3,,2.02E-02,9.25E-01,139.16,4.3,,1.98E-02,8.78E-01,134.29,4.3,,1.94E-02,8.32E-01,129.29,4.3,,1.89E-02,7.89E-01,124.17,4.3,,2.19E-02,1.13E+00,157.72,4.3,,2.28E-02,1.24E+00,166.68,4.3,,2.37E-02,1.36E+00,175.51,4.3
2.77E-02,2.0014,215.93,4.4,,2.73E-02,1.93E+00,211.65,4.4,,2.64E-02,1.78E+00,203.01,4.4,,2.55E-02,1.64E+00,194.28,4.4,,2.46E-02,1.50E+00,185.49,4.4,,2.38E-02,1.38E+00,176.62,4.4,,2.29E-02,1.25E+00,167.63,4.4,,2.20E-02,1.14E+00,158.46,4.4,,2.16E-02,1.08E+00,153.82,4.4,,2.11E-02,1.03E+00,149.13,4.4,,2.07E-02,9.78E-01,144.35,4.4,,2.02E-02,9.28E-01,139.5,4.4,,1.98E-02,8.80E-01,134.53,4.4,,1.94E-02,8.33E-01,129.4,4.4,,2.24E-02,1.20E+00,163.06,4.4,,2.33E-02,1.31E+00,172.14,4.4,,2.42E-02,1.44E+00,181.08,4.4
2.84E-02,2.1126,222.06,4.5,,2.79E-02,2.03E+00,217.69,4.5,,2.70E-02,1.88E+00,208.92,4.5,,2.61E-02,1.73E+00,200.05,4.5,,2.52E-02,1.59E+00,191.1,4.5,,2.43E-02,1.45E+00,182.09,4.5,,2.34E-02,1.32E+00,172.97,4.5,,2.25E-02,1.20E+00,163.69,4.5,,2.21E-02,1.14E+00,159,4.5,,2.16E-02,1.09E+00,154.26,4.5,,2.12E-02,1.03E+00,149.45,4.5,,2.07E-02,9.80E-01,144.57,4.5,,2.03E-02,9.29E-01,139.61,4.5,,1.98E-02,8.80E-01,134.53,4.5,,2.30E-02,1.26E+00,168.35,4.5,,2.39E-02,1.39E+00,177.54,4.5,,2.48E-02,1.52E+00,186.6,4.5
2.90E-02,2.2269,228.16,4.6,,2.85E-02,2.14E+00,223.71,4.6,,2.76E-02,1.98E+00,214.78,4.6,,2.67E-02,1.82E+00,205.78,4.6,,2.58E-02,1.68E+00,196.68,4.6,,2.48E-02,1.53E+00,187.5,4.6,,2.39E-02,1.40E+00,178.27,4.6,,2.30E-02,1.27E+00,168.87,4.6,,2.25E-02,1.21E+00,164.11,4.6,,2.21E-02,1.15E+00,159.32,4.6,,2.16E-02,1.09E+00,154.47,4.6,,2.12E-02,1.03E+00,149.56,4.6,,2.07E-02,9.80E-01,144.58,4.6,,2.02E-02,9.28E-01,139.5,4.6,,2.35E-02,1.33E+00,173.58,4.6,,2.44E-02,1.46E+00,182.89,4.6,,2.53E-02,1.60E+00,192.11,4.6
2.96E-02,2.3442,234.24,4.7,,2.91E-02,2.26E+00,229.71,4.7,,2.82E-02,2.09E+00,220.62,4.7,,2.73E-02,1.92E+00,211.47,4.7,,2.63E-02,1.77E+00,202.23,4.7,,2.54E-02,1.62E+00,192.91,4.7,,2.44E-02,1.47E+00,183.51,4.7,,2.35E-02,1.34E+00,173.99,4.7,,2.30E-02,1.27E+00,169.18,4.7,,2.26E-02,1.21E+00,164.33,4.7,,2.21E-02,1.15E+00,159.43,4.7,,2.16E-02,1.09E+00,154.47,4.7,,2.12E-02,1.03E+00,149.46,4.7,,2.07E-02,9.78E-01,144.36,4.7,,2.40E-02,1.41E+00,178.77,4.7,,2.49E-02,1.54E+00,188.21,4.7,,2.59E-02,1.69E+00,197.59,4.7
3.02E-02,2.4646,240.29,4.8,,2.98E-02,2.37E+00,235.68,4.8,,2.88E-02,2.19E+00,226.43,4.8,,2.78E-02,2.02E+00,217.12,4.8,,2.69E-02,1.86E+00,207.76,4.8,,2.59E-02,1.70E+00,198.28,4.8,,2.50E-02,1.55E+00,188.72,4.8,,2.40E-02,1.41E+00,179.08,4.8,,2.35E-02,1.34E+00,174.2,4.8,,2.30E-02,1.28E+00,169.3,4.8,,2.26E-02,1.21E+00,164.34,4.8,,2.21E-02,1.15E+00,159.33,4.8,,2.16E-02,1.09E+00,154.26,4.8,,2.11E-02,1.03E+00,149.13,4.8,,2.45E-02,1.48E+00,183.91,4.8,,2.54E-02,1.63E+00,193.51,4.8,,2.64E-02,1.78E+00,203.04,4.8
3.09E-02,2.588,246.33,4.9,,3.04E-02,2.49E+00,241.64,4.9,,2.94E-02,2.31E+00,232.23,4.9,,2.84E-02,2.13E+00,222.76,4.9,,2.74E-02,1.95E+00,213.24,4.9,,2.65E-02,1.79E+00,203.63,4.9,,2.55E-02,1.63E+00,193.92,4.9,,2.45E-02,1.48E+00,184.11,4.9,,2.40E-02,1.41E+00,179.19,4.9,,2.35E-02,1.34E+00,174.22,4.9,,2.30E-02,1.27E+00,169.2,4.9,,2.25E-02,1.21E+00,164.13,4.9,,2.21E-02,1.14E+00,159.02,4.9,,2.16E-02,1.08E+00,153.84,4.9,,2.50E-02,1.56E+00,189.02,4.9,,2.60E-02,1.71E+00,198.78,4.9,,2.70E-02,1.87E+00,208.46,4.9
3.15E-02,2.7144,252.33,5,,3.10E-02,2.61E+00,247.57,5,,3.00E-02,2.42E+00,238,5,,2.90E-02,2.23E+00,228.37,5,,2.80E-02,2.05E+00,218.69,5,,2.70E-02,1.88E+00,208.94,5,,2.60E-02,1.71E+00,199.09,5,,2.50E-02,1.56E+00,189.13,5,,2.45E-02,1.48E+00,184.12,5,,2.40E-02,1.41E+00,179.1,5,,2.35E-02,1.34E+00,174.01,5,,2.30E-02,1.27E+00,168.89,5,,2.25E-02,1.20E+00,163.72,5,,2.20E-02,1.14E+00,158.49,5,,2.55E-02,1.64E+00,194.12,5,,2.65E-02,1.80E+00,204.03,5,,2.75E-02,1.96E+00,213.83,5
3.21E-02,2.8439,258.31,5.1,,3.16E-02,2.74E+00,253.48,5.1,,3.06E-02,2.54E+00,243.76,5.1,,2.96E-02,2.34E+00,233.97,5.1,,2.86E-02,2.15E+00,224.13,5.1,,2.75E-02,1.97E+00,214.22,5.1,,2.65E-02,1.80E+00,204.24,5.1,,2.55E-02,1.64E+00,194.12,5.1,,2.50E-02,1.56E+00,189.03,5.1,,2.45E-02,1.48E+00,183.93,5.1,,2.40E-02,1.41E+00,178.79,5.1,,2.35E-02,1.33E+00,173.61,5.1,,2.30E-02,1.26E+00,168.38,5.1,,2.24E-02,1.20E+00,163.1,5.1,,2.60E-02,1.72E+00,199.19,5.1,,2.70E-02,1.88E+00,209.24,5.1,,2.81E-02,2.06E+00,219.19,5.1
3.28E-02,2.9764,264.26,5.2,,3.22E-02,2.87E+00,259.35,5.2,,3.12E-02,2.65E+00,249.49,5.2,,3.02E-02,2.45E+00,239.55,5.2,,2.91E-02,2.25E+00,229.54,5.2,,2.81E-02,2.07E+00,219.48,5.2,,2.70E-02,1.89E+00,209.35,5.2,,2.60E-02,1.71E+00,199.09,5.2,,2.55E-02,1.63E+00,193.93,5.2,,2.50E-02,1.55E+00,188.74,5.2,,2.44E-02,1.47E+00,183.53,5.2,,2.39E-02,1.40E+00,178.29,5.2,,2.34E-02,1.33E+00,173,5.2,,2.29E-02,1.25E+00,167.66,5.2,,2.65E-02,1.80E+00,204.23,5.2,,2.76E-02,1.97E+00,214.42,5.2,,2.86E-02,2.16E+00,224.52,5.2
3.34E-02,3.1118,270.19,5.3,,3.29E-02,3.00E+00,265.21,5.3,,3.18E-02,2.78E+00,255.2,5.3,,3.07E-02,2.56E+00,245.11,5.3,,2.97E-02,2.36E+00,234.94,5.3,,2.86E-02,2.16E+00,224.72,5.3,,2.76E-02,1.97E+00,214.43,5.3,,2.65E-02,1.80E+00,204.04,5.3,,2.60E-02,1.71E+00,198.8,5.3,,2.54E-02,1.63E+00,193.54,5.3,,2.49E-02,1.54E+00,188.24,5.3,,2.44E-02,1.47E+00,182.93,5.3,,2.39E-02,1.39E+00,177.58,5.3,,2.33E-02,1.31E+00,172.18,5.3,,2.70E-02,1.88E+00,209.25,5.3,,2.81E-02,2.07E+00,219.58,5.3,,2.92E-02,2.26E+00,229.84,5.3
3.40E-02,3.2503,276.11,5.4,,3.35E-02,3.13E+00,271.04,5.4,,3.24E-02,2.90E+00,260.88,5.4,,3.13E-02,2.68E+00,250.64,5.4,,3.02E-02,2.47E+00,240.32,5.4,,2.92E-02,2.26E+00,229.94,5.4,,2.81E-02,2.07E+00,219.49,5.4,,2.70E-02,1.88E+00,208.96,5.4,,2.65E-02,1.79E+00,203.65,5.4,,2.59E-02,1.70E+00,198.32,5.4,,2.54E-02,1.62E+00,192.95,5.4,,2.48E-02,1.53E+00,187.54,5.4,,2.43E-02,1.45E+00,182.13,5.4,,2.38E-02,1.38E+00,176.67,5.4,,2.75E-02,1.97E+00,214.24,5.4,,2.86E-02,2.16E+00,224.72,5.4,,2.97E-02,2.36E+00,235.15,5.4
3.47E-02,3.3917,282.01,5.5,,3.41E-02,3.27E+00,276.86,5.5,,3.30E-02,3.03E+00,266.54,5.5,,3.19E-02,2.80E+00,256.15,5.5,,3.08E-02,2.57E+00,245.69,5.5,,2.97E-02,2.36E+00,235.14,5.5,,2.86E-02,2.16E+00,224.54,5.5,,2.75E-02,1.96E+00,213.85,5.5,,2.70E-02,1.87E+00,208.48,5.5,,2.64E-02,1.78E+00,203.07,5.5,,2.59E-02,1.69E+00,197.62,5.5,,2.53E-02,1.60E+00,192.15,5.5,,2.48E-02,1.52E+00,186.65,5.5,,2.42E-02,1.44E+00,181.13,5.5,,2.81E-02,2.06E+00,219.2,5.5,,2.92E-02,2.26E+00,229.84,5.5,,3.03E-02,2.47E+00,240.43,5.5
3.53E-02,3.536,287.91,5.6,,3.47E-02,3.41E+00,282.67,5.6,,3.36E-02,3.16E+00,272.18,5.6,,3.25E-02,2.92E+00,261.64,5.6,,3.14E-02,2.69E+00,251.03,5.6,,3.02E-02,2.47E+00,240.33,5.6,,2.91E-02,2.25E+00,229.57,5.6,,2.80E-02,2.05E+00,218.72,5.6,,2.74E-02,1.95E+00,213.27,5.6,,2.69E-02,1.86E+00,207.8,5.6,,2.63E-02,1.77E+00,202.28,5.6,,2.58E-02,1.68E+00,196.73,5.6,,2.52E-02,1.59E+00,191.16,5.6,,2.46E-02,1.50E+00,185.55,5.6,,2.86E-02,2.15E+00,224.15,5.6,,2.97E-02,2.36E+00,234.96,5.6,,3.08E-02,2.57E+00,245.7,5.6
3.59E-02,3.6832,293.79,5.7,,3.53E-02,3.55E+00,288.47,5.7,,3.42E-02,3.29E+00,277.81,5.7,,3.31E-02,3.04E+00,267.1,5.7,,3.19E-02,2.80E+00,256.35,5.7,,3.08E-02,2.57E+00,245.51,5.7,,2.96E-02,2.35E+00,234.58,5.7,,2.85E-02,2.14E+00,223.57,5.7,,2.79E-02,2.04E+00,218.04,5.7,,2.74E-02,1.94E+00,212.5,5.7,,2.68E-02,1.84E+00,206.92,5.7,,2.62E-02,1.75E+00,201.29,5.7,,2.57E-02,1.66E+00,195.64,5.7,,2.51E-02,1.57E+00,189.96,5.7,,2.91E-02,2.24E+00,229.08,5.7,,3.02E-02,2.46E+00,240.05,5.7,,3.14E-02,2.68E+00,250.95,5.7
3.65E-02,3.8334,299.66,5.8,,3.60E-02,3.70E+00,294.26,5.8,,3.48E-02,3.43E+00,283.43,5.8,,3.36E-02,3.1668,272.56,5.8,,3.25E-02,2.9177,261.65,5.8,,3.13E-02,2.68E+00,250.66,5.8,,3.02E-02,2.45,239.58,5.8,,2.90E-02,2.2314,228.41,5.8,,2.84E-02,2.126,222.8,5.8,,2.78E-02,2.02E+00,217.18,5.8,,2.73E-02,1.92E+00,211.53,5.8,,2.67E-02,1.8256,205.84,5.8,,2.61E-02,1.73E+00,200.11,5.8,,2.55E-02,1.64E+00,194.35,5.8,,2.96E-02,2.34E+00,234,5.8,,3.07E-02,2.56E+00,245.13,5.8,,3.19E-02,2.80E+00,256.17,5.8
3.72E-02,3.9865,305.53,5.9,,3.66E-02,3.8432,300.04,5.9,,3.54E-02,3.56E+00,289.04,5.9,,3.42E-02,3.2952,278,5.9,,3.30E-02,3.0368,266.93,5.9,,3.19E-02,2.7887,255.79,5.9,,3.07E-02,2.5513,244.57,5.9,,2.95E-02,2.3243,233.24,5.9,,2.89E-02,2.2149,227.55,5.9,,2.83E-02,2.1083,221.84,5.9,,2.77E-02,2.0042,216.11,5.9,,2.71E-02,1.9028,210.36,5.9,,2.66E-02,1.8042,204.56,5.9,,2.60E-02,1.7083,198.73,5.9,,3.01E-02,2.4364,238.91,5.9,,3.13E-02,2.6686,250.19,5.9,,3.25E-02,2.9115,261.37,5.9
3.78E-02,4.1426,311.38,6,,3.72E-02,3.994,305.81,6,,3.60E-02,3.7049,294.65,6,,3.48E-02,3.4261,283.44,6,,3.36E-02,3.1583,272.19,6,,3.24E-02,2.901,260.9,6,,3.12E-02,2.6547,249.53,6,,3.00E-02,2.4192,238.05,6,,2.94E-02,2.3057,232.28,6,,2.88E-02,2.195,226.49,6,,2.82E-02,2.0869,220.68,6,,2.76E-02,1.9816,214.85,6,,2.70E-02,1.8792,208.99,6,,2.64E-02,1.7796,203.08,6,,3.06E-02,2.5355,243.8,6,,3.18E-02,2.7764,255.22,6,,3.30E-02,3.0284,266.56,6
3.84E-02,4.3015,317.23,6.1,,3.78E-02,4.1477,311.57,6.1,,3.66E-02,3.8483,300.24,6.1,,3.54E-02,3.5596,288.86,6.1,,3.42E-02,3.2821,277.45,6.1,,3.29E-02,3.0155,265.99,6.1,,3.17E-02,2.7602,254.48,6.1,,3.05E-02,2.516,242.85,6.1,,2.99E-02,2.3983,236.99,6.1,,2.93E-02,2.2835,231.13,6.1,,2.87E-02,2.1713,225.24,6.1,,2.81E-02,2.0621,219.32,6.1,,2.75E-02,1.9558,213.39,6.1,,2.68E-02,1.8524,207.42,6.1,,3.11E-02,2.6366,248.67,6.1,,3.23E-02,2.8863,260.24,6.1,,3.36E-02,3.1475,271.73,6.1
3.91E-02,4.4633,323.08,6.2,,3.84E-02,4.3041,317.33,6.2,,3.72E-02,3.9943,305.82,6.2,,3.60E-02,3.6954,294.28,6.2,,3.47E-02,3.4082,282.7,6.2,,3.35E-02,3.1322,271.07,6.2,,3.22E-02,2.8677,259.4,6.2,,3.10E-02,2.6147,247.63,6.2,,3.04E-02,2.4927,241.7,6.2,,2.98E-02,2.3737,235.76,6.2,,2.91E-02,2.2575,229.78,6.2,,2.85E-02,2.1442,223.79,6.2,,2.79E-02,2.034,217.77,6.2,,2.73E-02,1.9267,211.73,6.2,,3.16E-02,2.7397,253.53,6.2,,3.29E-02,2.9984,265.25,6.2,,3.41E-02,3.2689,276.9,6.2
3.97E-02,4.628,328.92,6.3,,3.91E-02,4.4634,323.08,6.3,,3.78E-02,4.143,311.4,6.3,,3.65E-02,3.8338,299.69,6.3,,3.53E-02,3.5366,287.94,6.3,,3.40E-02,3.251,276.15,6.3,,3.28E-02,2.9773,264.31,6.3,,3.15E-02,2.7153,252.39,6.3,,3.09E-02,2.589,246.39,6.3,,3.02E-02,2.4657,240.37,6.3,,2.96E-02,2.3453,234.31,6.3,,2.90E-02,2.228,228.24,6.3,,2.84E-02,2.1138,222.14,6.3,,2.77E-02,2.0026,216.02,6.3,,3.21E-02,2.8448,258.36,6.3,,3.34E-02,3.1126,270.23,6.3,,3.47E-02,3.3925,282.05,6.3
4.03E-02,4.7956,334.76,6.4,,3.97E-02,4.6255,328.83,6.4,,3.84E-02,4.2943,316.97,6.4,,3.71E-02,3.9747,305.08,6.4,,3.58E-02,3.6674,293.17,6.4,,3.46E-02,3.372,281.21,6.4,,3.33E-02,3.089,269.21,6.4,,3.20E-02,2.8179,257.13,6.4,,3.14E-02,2.6871,251.06,6.4,,3.07E-02,2.5595,244.97,6.4,,3.01E-02,2.4349,238.83,6.4,,2.94E-02,2.3134,232.68,6.4,,2.88E-02,2.1951,226.5,6.4,,2.82E-02,2.0799,220.3,6.4,,3.26E-02,2.9518,263.18,6.4,,3.39E-02,3.2289,275.21,6.4,,3.52E-02,3.5183,287.2,6.4
4.10E-02,4.966,340.6,6.5,,4.03E-02,4.7903,334.58,6.5,,3.90E-02,4.4482,322.54,6.5,,3.77E-02,4.118,310.47,6.5,,3.64E-02,3.8005,298.39,6.5,,3.51E-02,3.4952,286.26,6.5,,3.38E-02,3.2026,274.1,6.5,,3.25E-02,2.9223,261.86,6.5,,3.19E-02,2.787,255.72,6.5,,3.12E-02,2.655,249.55,6.5,,3.06E-02,2.5261,243.34,6.5,,2.99E-02,2.4004,237.11,6.5,,2.93E-02,2.278,230.85,6.5,,2.86E-02,2.1588,224.57,6.5,,3.32E-02,3.0608,267.98,6.5,,3.45E-02,3.3473,280.18,6.5,,3.58E-02,3.6464,292.34,6.5
4.16E-02,5.1393,346.43,6.6,,4.09E-02,4.9579,340.33,6.6,,3.96E-02,4.6047,328.1,6.6,,3.83E-02,4.2638,315.86,6.6,,3.70E-02,3.9359,303.61,6.6,,3.56E-02,3.6206,291.31,6.6,,3.43E-02,3.3183,278.98,6.6,,3.30E-02,3.0286,266.58,6.6,,3.23E-02,2.8888,260.36,6.6,,3.17E-02,2.7523,254.12,6.6,,3.10E-02,2.619,247.84,6.6,,3.04E-02,2.489,241.52,6.6,,2.97E-02,2.3625,235.19,6.6,,2.90E-02,2.2391,228.82,6.6,,3.37E-02,3.1718,272.78,6.6,,3.50E-02,3.4677,285.14,6.6,,3.63E-02,3.7767,297.47,6.6
4.22E-02,5.3156,352.26,6.7,,4.15E-02,5.1284,346.07,6.7,,4.02E-02,4.7639,333.66,6.7,,3.89E-02,4.4121,321.24,6.7,,3.75E-02,4.0736,308.81,6.7,,3.62E-02,3.7481,296.35,6.7,,3.48E-02,3.4359,283.84,6.7,,3.35E-02,3.1368,271.28,6.7,,3.28E-02,2.9924,264.98,6.7,,3.22E-02,2.8514,258.67,6.7,,3.15E-02,2.7136,252.31,6.7,,3.08E-02,2.5793,245.93,6.7,,3.02E-02,2.4485,239.51,6.7,,2.95E-02,2.321,233.07,6.7,,3.42E-02,3.2846,277.57,6.7,,3.55E-02,3.5902,290.1,6.7,,3.69E-02,3.9093,302.59,6.7
4.28E-02,5.4946,358.09,6.8,,4.22E-02,5.3016,351.8,6.8,,4.08E-02,4.9256,339.23,6.8,,3.94E-02,4.5627,326.62,6.8,,3.81E-02,4.2136,314.01,6.8,,3.67E-02,3.8777,301.38,6.8,,3.54E-02,3.5556,288.71,6.8,,3.40E-02,3.2469,275.98,6.8,,3.33E-02,3.0978,269.59,6.8,,3.26E-02,2.9522,263.2,6.8,,3.20E-02,2.8099,256.77,6.8,,3.13E-02,2.6712,250.32,6.8,,3.06E-02,2.536,243.83,6.8,,2.99E-02,2.4043,237.31,6.8,,3.47E-02,3.3995,282.35,6.8,,3.60E-02,3.7148,295.05,6.8,,3.74E-02,4.0441,307.71,6.8
